1.0236e+09,-81.252
1.0141e+09,-82.084
1.0309e+09,-82.279
1.0266e+09,-82.041
1.0222e+09,-81.088
1.0231e+09,-81.974
1.0283e+09,-82.398
1.0191e+09,-81.296
1.0276e+09,-81.421
1.0286e+09,-81.366
1.0285e+09,-81.108
1.0232e+09,-81.589
1.0301e+09,-82.015
1.014e+09,-82.254
1.0248e+09,-81.789
1.0151e+09,-81.527
1.0206e+09,-81.747
1.0244e+09,-81.615
1.0237e+09,-81.775
1.0204e+09,-81.208
1.0206e+09,-81.705
1.0184e+09,-82.666
1.0241e+09,-82.329
1.0184e+09,-82.267
1.0147e+09,-81.715
1.0248e+09,-81.405
1.0131e+09,-81.699
1.0147e+09,-80.927
1.026e+09,-82.169
1.0246e+09,-81.311
1.0177e+09,-81.95
1.0215e+09,-81.125
1.021e+09,-81.924
1.0154e+09,-81.325
1.0137e+09,-82.008
1.0214e+09,-81.733
1.0271e+09,-82.076
1.0192e+09,-81.514
1.0259e+09,-81.552
1.0256e+09,-81.525
1.0233e+09,-81.905
1.0272e+09,-81.618
1.0268e+09,-81.601
1.0313e+09,-81.641
1.0202e+09,-81.151
1.028e+09,-81.954
1.0195e+09,-82.349
1.0186e+09,-81.468
1.0189e+09,-82.153
1.0187e+09,-81.23
1.0215e+09,-80.878
1.0195e+09,-81.603
1.0191e+09,-80.65
1.0207e+09,-81.871
1.0335e+09,-81.518
1.0297e+09,-80.642
1.027e+09,-81.435
1.0147e+09,-81.606
1.0309e+09,-81.356
1.0231e+09,-81.855
1.0253e+09,-81.457
1.0285e+09,-81.29
1.0198e+09,-81.402
1.0157e+09,-82.119
1.02e+09,-80.742
1.0231e+09,-81.631
1.0327e+09,-80.563
1.0278e+09,-82.493
1.0289e+09,-81.273
1.0168e+09,-81.04
1.0173e+09,-81.756
1.0268e+09,-82.002
1.0197e+09,-81.506
1.0291e+09,-81.769
1.0173e+09,-80.676
1.0173e+09,-81.553
1.0203e+09,-81.313
1.0282e+09,-81.205
1.0242e+09,-81.568
1.0345e+09,-82.107
1.0171e+09,-81.399
1.0318e+09,-82.144
1.0264e+09,-81.509
1.0232e+09,-81.301
1.0243e+09,-81.79
1.0215e+09,-81.523
1.0201e+09,-82.42
1.0264e+09,-81.313
1.0313e+09,-81.478
1.0258e+09,-80.555
1.0226e+09,-80.785
1.0237e+09,-82.22
1.0159e+09,-81.667
1.0265e+09,-82.199
1.0195e+09,-81.813
1.0278e+09,-81.755
1.0305e+09,-82.22
1.021e+09,-81.856
1.0215e+09,-82.204
1.0132e+09,-81.125
1.0176e+09,-81.115
