1.0193e+09,-82.407
1.0178e+09,-82.087
1.0264e+09,-81.402
1.0265e+09,-82.171
1.0185e+09,-81.077
1.0169e+09,-81.237
1.0178e+09,-81.684
1.0183e+09,-81.763
1.0141e+09,-82.054
1.02e+09,-81.794
1.0227e+09,-81.353
1.0225e+09,-81.014
1.0129e+09,-81.392
1.0182e+09,-81.673
1.0245e+09,-81.4
1.0223e+09,-81.635
1.0207e+09,-81.967
1.0189e+09,-81.702
1.0255e+09,-82.149
1.0276e+09,-81.965
1.0235e+09,-81.732
1.0234e+09,-81.117
1.0305e+09,-81.442
1.0223e+09,-82.487
1.033e+09,-81.462
1.02e+09,-81.67
1.0256e+09,-81.484
1.0292e+09,-81.109
1.0292e+09,-81.497
1.0312e+09,-82.008
1.014e+09,-81.719
1.0168e+09,-81.717
1.0149e+09,-81.068
1.0297e+09,-81.63
1.0274e+09,-82.134
1.0177e+09,-81.716
1.0142e+09,-82.007
1.0268e+09,-82.033
1.0224e+09,-80.568
1.0238e+09,-82.073
1.0334e+09,-81.776
1.0239e+09,-81.171
1.0238e+09,-81.839
1.0261e+09,-82.026
1.0236e+09,-81.573
1.0253e+09,-81.022
1.0295e+09,-81.861
1.0213e+09,-82.215
1.0199e+09,-81.477
1.0139e+09,-81.955
1.0305e+09,-82.184
1.0193e+09,-80.265
1.0197e+09,-82.038
1.0285e+09,-81.352
1.0245e+09,-80.461
1.0276e+09,-81.579
1.0253e+09,-81.767
1.0212e+09,-81.461
1.0293e+09,-81.916
1.0196e+09,-80.74
1.032e+09,-81.869
1.0342e+09,-81.413
1.0257e+09,-81.206
1.0252e+09,-81.109
1.0157e+09,-80.909
1.0164e+09,-82.324
1.0264e+09,-81.232
1.0253e+09,-81.814
1.0201e+09,-81.08
1.0223e+09,-81.267
1.018e+09,-81.689
1.0188e+09,-81.635
1.0231e+09,-82.063
1.0178e+09,-82.125
1.02e+09,-80.981
1.0282e+09,-81.847
1.0238e+09,-81.114
1.0332e+09,-81.851
1.0237e+09,-81.381
1.0257e+09,-81.393
1.028e+09,-81.061
1.0227e+09,-81.759
1.0327e+09,-81.303
1.0224e+09,-81.542
1.0183e+09,-82.086
1.0179e+09,-81.127
1.0165e+09,-82.113
1.0276e+09,-81.557
1.0249e+09,-81.06
1.0295e+09,-82.368
1.0252e+09,-81.936
1.0179e+09,-81.915
1.0252e+09,-81.011
1.0252e+09,-80.383
1.0295e+09,-81.48
1.0143e+09,-81.088
1.0188e+09,-82.386
1.0213e+09,-81.118
1.0193e+09,-81.922
1.0294e+09,-82.045
1.0293e+09,-81.879
