1.0136e+09,-82.515
1.0243e+09,-82.171
1.0212e+09,-81.151
1.0216e+09,-82.024
1.0212e+09,-81.544
1.0172e+09,-82.136
1.022e+09,-82.096
1.0215e+09,-82.176
1.0182e+09,-80.932
1.0233e+09,-81.9
1.0176e+09,-81.08
1.0252e+09,-81.144
1.0297e+09,-80.98
1.0304e+09,-82.597
1.0339e+09,-81.996
1.0278e+09,-81.64
1.0192e+09,-80.96
1.0283e+09,-82.677
1.026e+09,-81.206
1.0301e+09,-81.351
1.0254e+09,-81.492
1.0187e+09,-81.448
1.0205e+09,-81.905
1.0247e+09,-81.031
1.0238e+09,-81.948
1.0233e+09,-81.141
1.0194e+09,-81.183
1.029e+09,-82.096
1.0123e+09,-80.966
1.0295e+09,-81.548
1.02e+09,-81.39
1.028e+09,-81.602
1.0179e+09,-81.511
1.0309e+09,-82.662
1.0259e+09,-80.906
1.0219e+09,-81.025
1.0239e+09,-80.51
1.0301e+09,-80.84
1.0233e+09,-81.377
1.0227e+09,-81.517
1.027e+09,-82.008
1.0315e+09,-81.637
1.0197e+09,-81.85
1.0216e+09,-82.148
1.0236e+09,-82.099
1.0257e+09,-82.503
1.0264e+09,-82.03
1.017e+09,-81.143
1.0191e+09,-81.465
1.0223e+09,-81.407
1.0279e+09,-81.968
1.0255e+09,-81.507
1.0217e+09,-81.706
1.0203e+09,-81.359
1.0239e+09,-80.618
1.0188e+09,-81.423
1.0157e+09,-81.668
1.014e+09,-81.788
1.0173e+09,-81.946
1.0189e+09,-81.385
1.0195e+09,-82.018
1.0194e+09,-81.705
1.0241e+09,-81.299
1.0161e+09,-81.934
1.0267e+09,-81.909
1.0187e+09,-81.457
1.0303e+09,-81.897
1.0196e+09,-80.731
1.0169e+09,-80.721
1.0271e+09,-81.147
1.0257e+09,-82.367
1.0241e+09,-81.028
1.0268e+09,-81.04
1.0314e+09,-82.002
1.0218e+09,-81.386
1.018e+09,-81.09
1.0218e+09,-81.507
1.0359e+09,-81.438
1.0218e+09,-81.611
1.0243e+09,-81.059
1.018e+09,-81.503
1.0253e+09,-81.306
1.0209e+09,-81.812
1.0189e+09,-80.824
1.025e+09,-80.907
1.0182e+09,-81.492
1.0152e+09,-81.17
1.0209e+09,-81.833
1.018e+09,-81.744
1.0223e+09,-81.137
1.0202e+09,-81.417
1.0304e+09,-81.1
1.0207e+09,-81.838
1.0225e+09,-81.575
1.0217e+09,-81.15
1.024e+09,-81.254
1.0174e+09,-81.844
1.0173e+09,-81.273
1.0301e+09,-81.048
1.0241e+09,-80.86
1.025e+09,-80.951
