1.0297e+09,-81.427
1.0193e+09,-81.144
1.0269e+09,-81.887
1.0264e+09,-81.807
1.0214e+09,-81.305
1.0249e+09,-81.278
1.024e+09,-81.567
1.0149e+09,-81.241
1.0296e+09,-81.982
1.0213e+09,-81.719
1.0191e+09,-81.61
1.0248e+09,-81.28
1.0239e+09,-81.722
1.0223e+09,-80.294
1.0214e+09,-81.364
1.0251e+09,-81.95
1.0155e+09,-82.118
1.0328e+09,-81.01
1.0245e+09,-81.888
1.0216e+09,-81.676
1.0324e+09,-80.912
1.017e+09,-81.837
1.0233e+09,-81.392
1.021e+09,-81.8
1.0139e+09,-81.06
1.0195e+09,-81.198
1.0182e+09,-81.099
1.0183e+09,-81.125
1.0251e+09,-82.182
1.025e+09,-81.04
1.0247e+09,-81.81
1.0237e+09,-81.742
1.0281e+09,-81.783
1.0124e+09,-81.966
1.0178e+09,-81.873
1.0304e+09,-81.903
1.0179e+09,-82.031
1.0241e+09,-81.278
1.0251e+09,-81.363
1.024e+09,-81.242
1.0172e+09,-81.413
1.0293e+09,-81.886
1.0299e+09,-81.566
1.0331e+09,-82.245
1.0236e+09,-81.814
1.0229e+09,-82.126
1.0296e+09,-81.796
1.0177e+09,-81.304
1.0227e+09,-80.323
1.026e+09,-81.948
1.0242e+09,-81.765
1.014e+09,-81.933
1.0172e+09,-80.935
1.018e+09,-81.518
1.0141e+09,-81.508
1.0248e+09,-82.194
1.0324e+09,-81.419
1.0224e+09,-81.829
1.0223e+09,-81.96
1.0259e+09,-81.905
1.0213e+09,-81.564
1.0236e+09,-81.865
1.0248e+09,-80.737
1.0206e+09,-81.762
1.0265e+09,-81.56
1.0247e+09,-81.323
1.0279e+09,-81.421
1.0186e+09,-80.471
1.0232e+09,-81.562
1.0237e+09,-81.987
1.0237e+09,-81.968
1.0184e+09,-80.388
1.0248e+09,-81.738
1.0217e+09,-81.508
1.0235e+09,-81.674
1.0201e+09,-81.245
1.0229e+09,-81.546
1.022e+09,-80.913
1.0195e+09,-81.656
1.0231e+09,-82.271
1.028e+09,-81.139
1.0294e+09,-81.899
1.021e+09,-81.26
1.0284e+09,-81.631
1.0227e+09,-81.746
1.0228e+09,-81.344
1.0319e+09,-81.875
1.0265e+09,-82.425
1.0186e+09,-81.28
1.0221e+09,-81.592
1.0169e+09,-81.555
1.0195e+09,-82.495
1.0193e+09,-81.52
1.0263e+09,-81.814
1.0172e+09,-81.597
1.0212e+09,-81.667
1.0137e+09,-81.239
1.0218e+09,-81.238
1.0222e+09,-81.565
1.02e+09,-81.264
1.0179e+09,-81.381
