1.0206e+09,-82.07
1.0263e+09,-81.781
1.0212e+09,-81.91
1.0203e+09,-81.136
1.0242e+09,-81.377
1.0279e+09,-80.957
1.0187e+09,-82.1
1.025e+09,-81.253
1.0247e+09,-82.098
1.0316e+09,-81.538
1.0328e+09,-81.821
1.0177e+09,-81.887
1.0306e+09,-82.064
1.0174e+09,-82.19
1.0232e+09,-81.071
1.0199e+09,-81.181
1.0243e+09,-80.957
1.0178e+09,-82.089
1.0233e+09,-81.825
1.0215e+09,-82.304
1.0198e+09,-80.95
1.0244e+09,-80.981
1.0276e+09,-82.212
1.0157e+09,-82.097
1.0302e+09,-81.729
1.0246e+09,-81.489
1.0247e+09,-79.706
1.0276e+09,-81.502
1.022e+09,-81.674
1.0174e+09,-81.732
1.0298e+09,-82.13
1.0149e+09,-81.278
1.0237e+09,-82.632
1.0298e+09,-82.505
1.0259e+09,-81.376
1.0303e+09,-81.836
1.0233e+09,-81.566
1.0294e+09,-80.342
1.0224e+09,-80.417
1.0241e+09,-81.511
1.025e+09,-82.113
1.02e+09,-81.79
1.0233e+09,-82.055
1.0165e+09,-80.804
1.0127e+09,-82.113
1.0277e+09,-81.808
1.0238e+09,-81.171
1.0226e+09,-81.172
1.0225e+09,-81.534
1.0211e+09,-81.838
1.0209e+09,-81.59
1.0152e+09,-81.537
1.0279e+09,-82.14
1.0126e+09,-81.664
1.0206e+09,-81.106
1.0217e+09,-81.779
1.0182e+09,-82.279
1.0225e+09,-81.921
1.0179e+09,-80.18
1.0241e+09,-81.565
1.0208e+09,-82.136
1.0232e+09,-80.942
1.0157e+09,-81.04
1.0122e+09,-80.637
1.0209e+09,-81.53
1.0249e+09,-81.616
1.0276e+09,-81.599
1.0196e+09,-81.294
1.0164e+09,-81.245
1.0202e+09,-81.164
1.0202e+09,-81.443
1.0234e+09,-81.231
1.0248e+09,-82.029
1.0223e+09,-82.829
1.0224e+09,-82.476
1.0231e+09,-81.208
1.0184e+09,-81.293
1.0294e+09,-82.025
1.0142e+09,-81.26
1.0247e+09,-81.694
1.018e+09,-82.074
1.0211e+09,-81.902
1.0212e+09,-81.067
1.0263e+09,-82.192
1.0141e+09,-81.774
1.0243e+09,-80.616
1.0198e+09,-81.454
1.0293e+09,-81.483
1.0227e+09,-81.315
1.0303e+09,-81.808
1.0197e+09,-81.446
1.0243e+09,-80.631
1.0268e+09,-80.93
1.0229e+09,-81.408
1.0216e+09,-81.467
1.0187e+09,-81.641
1.0177e+09,-81.808
1.0284e+09,-81.11
1.0275e+09,-81.071
1.0315e+09,-81.741
1.0257e+09,-82.19
