1.0251e+09,-81.866
1.0184e+09,-80.871
1.0205e+09,-81.101
1.0208e+09,-81.866
1.0236e+09,-81.442
1.0225e+09,-81.807
1.0179e+09,-80.428
1.0237e+09,-81.801
1.0174e+09,-81.668
1.02e+09,-81.091
1.0258e+09,-81.828
1.028e+09,-81.099
1.021e+09,-81.497
1.022e+09,-81.162
1.0215e+09,-81.233
1.0297e+09,-81.533
1.0236e+09,-81.998
1.0283e+09,-81.784
1.0255e+09,-81.315
1.0189e+09,-81.947
1.0266e+09,-82.031
1.0313e+09,-82.186
1.0246e+09,-81.272
1.0221e+09,-82.249
1.0201e+09,-81.022
1.0289e+09,-81.06
1.0162e+09,-80.598
1.0318e+09,-81.348
1.0156e+09,-80.853
1.0164e+09,-81.796
1.0242e+09,-81.574
1.0188e+09,-81.21
1.0153e+09,-82.221
1.0326e+09,-81.651
1.0238e+09,-81.443
1.0206e+09,-81.783
1.0317e+09,-81.824
1.0231e+09,-81.745
1.0262e+09,-79.742
1.0168e+09,-81.205
1.0299e+09,-82.035
1.0242e+09,-81.275
1.017e+09,-80.898
1.0172e+09,-81.87
1.0203e+09,-82.31
1.0213e+09,-81.489
1.0204e+09,-81.818
1.0235e+09,-81.555
1.0175e+09,-81.299
1.0313e+09,-82.214
1.0334e+09,-81.688
1.0311e+09,-82.168
1.0272e+09,-81.4
1.0272e+09,-82.286
1.0277e+09,-81.71
1.0237e+09,-80.859
1.0344e+09,-82.828
1.0261e+09,-81.829
1.0223e+09,-81.423
1.0217e+09,-81.475
1.013e+09,-81.27
1.023e+09,-81.465
1.0148e+09,-80.901
1.0228e+09,-82.002
1.0206e+09,-81.296
1.0237e+09,-81.458
1.0242e+09,-81.197
1.023e+09,-81.607
1.0228e+09,-81.219
1.0134e+09,-80.787
1.0231e+09,-81.858
1.015e+09,-81.661
1.0294e+09,-82.396
1.0261e+09,-81.946
1.0207e+09,-81.381
1.0235e+09,-81.269
1.0196e+09,-80.91
1.0154e+09,-81.451
1.0195e+09,-80.718
1.0239e+09,-81.544
1.0256e+09,-81.846
1.0327e+09,-82.238
1.0164e+09,-81.869
1.0344e+09,-80.549
1.0245e+09,-81.548
1.0189e+09,-81.278
1.0208e+09,-82.001
1.0179e+09,-81.875
1.0253e+09,-80.852
1.0236e+09,-81.022
1.0226e+09,-81.688
1.0215e+09,-80.874
1.0275e+09,-82.319
1.03e+09,-81.74
1.0188e+09,-81.434
1.0135e+09,-81.974
1.022e+09,-81.315
1.018e+09,-80.669
1.0298e+09,-81.106
1.0243e+09,-81.176
1.0207e+09,-81.817
