1.0172e+09,-80.746
1.0194e+09,-81.358
1.0278e+09,-81.625
1.0132e+09,-81.435
1.0291e+09,-81.868
1.0303e+09,-82.113
1.0215e+09,-81.042
1.0337e+09,-82.707
1.0251e+09,-81.057
1.0233e+09,-81.219
1.0227e+09,-80.604
1.0183e+09,-81.391
1.0292e+09,-81.691
1.0214e+09,-81.541
1.0266e+09,-81.743
1.0278e+09,-81.932
1.0219e+09,-82.094
1.0204e+09,-81.393
1.0173e+09,-81.438
1.0151e+09,-81.445
1.02e+09,-81.332
1.034e+09,-81.663
1.0154e+09,-80.975
1.0232e+09,-81.162
1.024e+09,-82.222
1.0215e+09,-80.888
1.0184e+09,-80.533
1.0253e+09,-81.883
1.0236e+09,-81.227
1.0241e+09,-81.393
1.0207e+09,-81.707
1.0185e+09,-80.791
1.0191e+09,-81.622
1.0239e+09,-81.312
1.0126e+09,-81.305
1.0184e+09,-82.022
1.0231e+09,-81.519
1.0171e+09,-81.496
1.0201e+09,-81.1
1.0218e+09,-80.344
1.0195e+09,-82.288
1.0207e+09,-81.718
1.0234e+09,-81.78
1.0132e+09,-81.579
1.018e+09,-81.148
1.0205e+09,-80.527
1.0155e+09,-82.293
1.0194e+09,-81.391
1.0259e+09,-81.42
1.0174e+09,-82.17
1.0143e+09,-82.293
1.017e+09,-81.519
1.022e+09,-82.44
1.0222e+09,-81.034
1.016e+09,-81.822
1.0166e+09,-81.51
1.0257e+09,-81.193
1.0294e+09,-81.201
1.0157e+09,-81.257
1.0181e+09,-82.041
1.0235e+09,-80.239
1.0222e+09,-80.656
1.0264e+09,-81.099
1.0279e+09,-81.376
1.036e+09,-81.639
1.0327e+09,-82.414
1.0243e+09,-82.894
1.0264e+09,-81.795
1.0286e+09,-81.59
1.0171e+09,-81.452
1.0244e+09,-82.272
1.0218e+09,-82.121
1.0207e+09,-82.181
1.0145e+09,-82.162
1.0343e+09,-81.041
1.0237e+09,-82.173
1.0297e+09,-81.181
1.0284e+09,-82.086
1.0234e+09,-82.41
1.0225e+09,-82.371
1.0223e+09,-81.823
1.0262e+09,-82.199
1.0191e+09,-81.327
1.0142e+09,-81.55
1.0208e+09,-81.854
1.0216e+09,-81.47
1.0152e+09,-81.347
1.027e+09,-81.995
1.0229e+09,-80.43
1.0264e+09,-82.041
1.0173e+09,-81.649
1.0184e+09,-81.394
1.0254e+09,-81.368
1.0176e+09,-81.68
1.0145e+09,-81.648
1.0194e+09,-82.13
1.0201e+09,-81.844
1.0313e+09,-81.871
1.0248e+09,-81.881
1.0178e+09,-81.104
1.0286e+09,-81.545
